temperature_c,rainfall_mm,humidity_percent,solar_radiation_w_m2,soil_nutrients_index,soil_moisture_percent,soil_ph,organic_matter_percent,electrical_conductivity_ds_m,soil_type,area_type,crop_yield_ton_per_hectare
28.5,2260.33,65.81,210.59,39.14,27.71,6.44,3.13,0.44,peat,coastal,2.48
27.66,1813.42,59.16,263.36,81.15,29.28,7.01,4.47,0.85,sandy,riverine,2.47
27.64,1671.37,94.32,231.69,42.9,20.89,6.58,3.56,1.24,chalk,tropical,1.84
24.36,1956.51,83.28,183.3,42.21,35.05,7.59,3.55,1.38,clay,riverine,1.87
29.15,1419.52,53.02,309.0,73.28,23.68,6.71,3.73,2.44,sandy,inland,2.3
22.25,582.53,49.78,207.79,62.83,43.8,6.99,3.07,1.23,peat,inland,1.96
27.23,1528.83,61.73,169.67,78.83,25.07,5.77,1.4,0.1,clay,coastal,2.12
24.38,2552.8,65.98,216.63,79.0,35.2,6.78,1.46,1.03,peat,riverine,2.27
35.12,164.79,59.91,304.23,67.71,27.32,5.71,3.13,1.36,clay,arid,1.95
31.92,1900.62,87.57,242.62,69.82,31.89,6.89,2.79,0.71,loam,tropical,1.26
26.74,790.92,71.37,282.8,81.33,15.72,5.2,3.56,1.97,peat,inland,1.86
29.51,527.2,47.56,303.11,41.65,41.12,7.1,3.9,0.94,clay,inland,1.58
26.28,1466.01,62.35,209.35,62.1,38.22,6.29,3.24,1.35,loam,inland,2.24
22.7,811.4,46.62,310.77,84.7,19.82,5.9,2.28,1.41,sandy,inland,2.22
27.71,2035.37,88.83,268.77,100.09,20.54,6.55,3.44,1.23,silt,riverine,2.42
28.28,1923.58,79.89,200.12,68.43,39.61,6.49,4.36,1.59,chalk,coastal,2.15
32.74,1089.35,54.37,262.14,47.68,42.08,5.88,3.34,1.72,clay,inland,1.55
27.7,2255.73,85.1,248.51,65.11,53.72,6.31,2.69,0.99,peat,tropical,2.87
29.57,1156.99,78.84,210.01,72.44,33.14,6.8,3.78,2.22,loam,coastal,2.0
24.16,1324.4,67.64,234.65,67.96,37.39,6.09,2.68,0.62,silt,riverine,2.24
29.94,977.63,59.14,288.61,57.57,53.24,6.61,5.69,1.01,chalk,inland,2.2
27.51,1562.56,81.58,214.5,80.23,27.31,7.27,1.57,1.56,peat,riverine,2.62
31.77,1361.91,82.55,209.21,79.12,18.03,5.15,3.85,0.16,silt,tropical,1.91
20.35,1390.58,58.75,210.72,84.92,6.45,7.16,2.47,0.35,chalk,hilly,2.09
24.94,1881.89,80.14,143.02,63.86,51.6,7.22,3.14,1.33,loam,hilly,2.34
29.11,1808.57,75.73,231.06,91.93,55.95,7.55,5.17,0.72,loam,tropical,2.46
26.7,1514.92,59.99,278.18,30.06,23.08,6.63,1.66,0.86,peat,inland,2.18
28.54,966.75,72.41,219.58,24.91,37.82,5.87,3.34,1.85,chalk,inland,1.3
27.95,1608.44,75.84,213.73,80.14,42.62,7.41,4.66,0.6,chalk,coastal,2.44
19.14,1090.69,76.03,206.01,20.22,50.57,5.42,2.44,1.11,sandy,inland,0.76
28.76,2165.1,71.86,275.41,61.83,34.82,5.08,4.09,0.49,chalk,coastal,2.55
36.09,604.87,61.83,264.06,78.21,27.09,7.33,2.02,0.1,chalk,inland,1.91
23.42,1743.22,82.89,208.88,59.9,35.29,5.77,5.09,1.37,clay,riverine,2.17
29.29,144.33,27.94,271.68,47.75,37.53,5.84,6.39,1.72,loam,arid,1.23
35.73,98.48,38.21,341.06,64.98,41.49,7.34,4.18,1.09,chalk,arid,1.95
29.21,2226.1,97.01,231.74,72.05,42.6,7.24,4.35,1.94,chalk,tropical,3.38
24.43,2219.09,74.51,239.81,81.73,31.72,8.4,4.34,1.3,silt,riverine,2.92
29.54,161.83,41.11,309.06,101.43,42.64,6.14,3.96,1.49,chalk,arid,2.62
22.62,2171.69,92.28,229.88,76.25,43.23,6.48,2.28,0.83,peat,hilly,2.02
24.82,1248.36,83.86,203.64,88.17,32.94,6.31,0.52,0.22,loam,hilly,1.89
27.83,1683.8,62.85,284.26,61.3,5.0,6.8,4.03,0.91,sandy,coastal,1.51
22.69,1609.81,57.29,240.26,12.29,44.38,7.37,3.57,1.62,chalk,hilly,1.92
23.99,539.64,62.87,296.34,61.29,25.31,6.75,5.14,2.05,clay,inland,1.57
27.13,1940.69,75.19,255.36,98.04,30.1,7.19,4.28,1.31,sandy,coastal,2.81
25.09,2016.43,91.8,201.35,75.46,23.45,7.49,2.52,1.79,clay,riverine,2.63
31.75,210.66,42.72,357.25,73.27,34.67,5.93,4.11,1.36,clay,arid,2.33
30.56,231.85,14.22,251.77,66.05,32.79,6.71,4.19,0.49,chalk,arid,1.69
19.92,1538.98,74.27,150.99,57.69,50.53,7.48,4.68,0.87,sandy,hilly,2.59
17.95,1841.25,72.63,171.35,50.72,25.41,6.89,6.07,2.2,loam,hilly,2.49
23.75,1258.77,78.02,204.16,44.01,40.13,8.4,1.96,1.56,silt,inland,1.38
33.16,213.78,14.08,287.61,94.37,20.83,5.89,6.01,1.54,clay,arid,1.83
9.86,1809.5,60.63,219.74,44.38,56.32,6.32,4.43,1.21,clay,hilly,2.15
35.24,306.32,28.07,303.98,49.34,39.51,5.47,3.68,1.75,chalk,arid,1.19
42.97,180.06,40.59,308.67,47.52,28.46,6.53,5.31,0.1,chalk,arid,1.65
21.44,2129.26,69.26,200.36,83.4,18.21,7.04,2.89,0.76,loam,hilly,2.08
29.2,248.27,48.5,282.39,79.69,5.49,4.72,5.02,1.64,peat,arid,1.19
23.28,1799.88,66.26,215.55,77.79,39.26,5.72,5.28,1.47,clay,hilly,2.76
30.02,2460.12,67.34,186.16,93.15,33.45,5.6,2.58,1.59,sandy,tropical,3.0
31.17,1203.02,66.21,148.9,75.94,29.19,5.86,5.19,1.39,clay,hilly,1.94
33.09,141.24,27.99,278.28,53.14,48.05,7.51,3.53,1.15,loam,arid,1.43
33.47,1719.63,66.96,195.68,36.72,29.4,5.98,2.5,0.23,chalk,tropical,1.41
40.08,167.26,34.8,352.62,77.76,44.97,6.02,3.16,2.32,peat,arid,1.84
36.06,451.19,30.73,310.02,70.51,19.46,6.21,5.25,2.04,silt,arid,1.19
31.36,2353.26,85.61,252.56,41.15,22.23,7.76,3.57,0.96,chalk,tropical,1.32
25.6,2182.23,73.43,210.94,63.86,40.09,5.84,2.46,1.15,sandy,riverine,2.65
13.13,532.63,49.49,306.9,97.18,46.32,5.19,3.01,0.89,sandy,inland,2.45
27.44,1873.66,76.9,236.95,67.82,37.98,5.16,4.75,1.21,silt,tropical,2.8
22.79,1792.32,70.95,236.58,52.85,30.92,7.42,3.26,1.06,chalk,riverine,2.22
26.47,2615.13,73.12,211.1,72.02,22.18,5.26,4.44,1.62,silt,riverine,2.15
38.35,192.36,24.64,298.89,51.05,29.53,5.98,2.19,1.52,silt,arid,0.5
31.36,171.6,56.3,376.99,17.69,14.94,5.83,1.36,0.92,chalk,arid,0.5
19.05,485.56,60.56,348.65,71.32,25.23,6.87,2.52,1.54,clay,inland,1.45
25.65,2388.47,80.07,205.43,58.65,43.96,5.76,2.36,1.49,clay,tropical,1.28
14.51,1039.4,76.26,188.16,68.09,32.41,7.52,4.01,1.52,chalk,hilly,1.12
32.29,109.76,27.12,328.72,85.99,42.28,5.59,1.21,1.72,sandy,arid,1.91
26.24,1256.56,93.74,220.37,81.47,23.51,6.86,3.46,0.44,clay,tropical,2.23
25.59,1988.58,69.97,179.09,103.17,21.52,5.18,3.52,2.08,sandy,coastal,3.2
33.1,264.43,41.11,255.72,80.11,53.38,7.08,3.7,1.7,silt,arid,2.03
13.94,2173.18,85.61,213.48,70.43,30.6,7.6,4.53,1.26,chalk,hilly,2.18
38.18,166.38,37.92,329.98,30.82,5.0,5.88,3.13,0.79,peat,arid,1.05
29.92,1529.66,75.83,227.1,53.98,44.82,6.05,0.81,0.3,peat,riverine,1.51
26.93,1640.27,72.9,178.68,44.88,33.13,7.35,2.78,1.69,sandy,tropical,1.14
26.13,1168.02,71.49,277.76,87.51,46.65,6.69,3.85,1.63,chalk,inland,1.94
26.73,2496.49,74.44,274.62,102.44,49.23,6.79,2.46,1.38,silt,coastal,3.2
18.23,1416.26,59.04,216.46,105.86,34.14,6.26,4.53,0.43,loam,hilly,2.75
33.5,255.52,18.48,314.11,60.91,54.03,7.26,4.11,1.1,loam,arid,0.79
16.76,1694.66,85.2,167.41,33.84,50.15,6.4,6.99,0.87,sandy,hilly,2.23
21.16,536.91,52.1,245.98,55.78,27.38,6.76,4.68,1.24,loam,inland,1.25
30.31,1244.48,79.71,258.66,66.53,43.75,5.46,4.45,1.31,silt,coastal,2.74
29.91,1453.46,67.38,192.43,82.82,28.19,7.05,4.88,2.9,clay,hilly,3.06
25.42,2205.24,78.72,219.53,87.78,38.21,5.55,5.04,1.13,clay,tropical,2.82
30.49,1342.86,89.55,226.52,80.91,36.61,5.9,3.01,0.72,silt,tropical,2.2
25.3,1244.3,81.38,215.93,79.63,28.51,8.38,3.55,1.33,loam,hilly,2.53
31.24,1457.98,79.06,257.6,64.93,41.96,5.75,0.94,2.59,peat,coastal,1.83
30.98,243.26,23.13,358.09,10.0,21.89,6.38,5.25,0.99,silt,arid,0.53
32.42,1847.2,84.31,250.99,91.93,22.18,7.92,2.59,2.28,sandy,tropical,2.5
33.03,52.11,23.45,260.44,51.17,63.32,4.6,2.49,0.7,clay,arid,1.92
40.32,151.59,26.15,338.58,55.05,47.9,6.8,2.57,1.09,sandy,arid,1.16
19.45,745.93,77.52,192.83,94.26,29.11,5.69,2.72,2.19,peat,hilly,1.56
28.95,2635.86,77.56,270.19,59.4,57.7,6.49,4.03,1.28,silt,tropical,2.54
16.57,1297.75,77.54,212.44,42.66,52.75,6.54,3.46,0.93,peat,hilly,1.6
21.15,353.37,54.4,212.66,64.13,51.63,5.5,3.7,2.27,sandy,inland,2.0
37.86,101.5,36.88,296.51,74.26,57.51,5.22,1.97,0.28,clay,arid,1.26
28.29,1939.79,93.84,203.64,39.47,41.1,7.43,4.27,0.47,silt,coastal,1.88
24.11,1880.97,84.98,200.64,69.54,28.8,4.5,3.18,2.06,silt,riverine,2.08
24.9,0.0,54.46,285.12,54.42,40.42,6.04,2.87,1.73,loam,arid,1.6
23.16,1472.69,78.95,188.58,42.74,38.2,6.81,4.41,1.44,sandy,coastal,1.1
13.67,1205.39,68.32,226.27,43.12,38.71,6.15,3.67,1.08,sandy,hilly,1.09
25.0,1492.27,87.42,246.07,67.6,51.16,7.65,3.22,1.04,chalk,tropical,2.22
30.21,249.62,51.09,302.9,66.81,58.71,6.43,3.31,1.23,silt,arid,1.59
31.63,984.17,59.92,194.4,39.17,38.6,6.05,4.59,1.35,peat,inland,1.79
35.39,149.1,32.5,290.67,47.42,18.93,6.2,3.42,0.91,chalk,arid,1.07
25.44,1800.97,76.11,197.99,54.11,29.45,5.65,2.85,0.62,peat,coastal,2.42
22.87,2030.61,76.06,247.36,17.42,35.73,5.43,2.28,0.85,peat,coastal,1.37
28.33,1032.7,72.09,248.98,40.65,36.35,7.24,0.89,0.82,loam,coastal,1.81
32.95,1718.29,89.74,256.51,20.74,34.88,5.45,3.02,0.71,sandy,tropical,1.7
19.83,804.34,73.68,345.11,56.37,50.73,7.27,2.9,0.81,sandy,inland,2.28
25.21,1099.41,42.48,258.15,69.36,64.43,6.37,5.05,0.39,loam,inland,2.9
24.9,1655.88,62.52,192.63,47.74,38.03,7.63,2.75,2.15,peat,coastal,2.01
29.53,1572.59,72.98,282.6,34.87,57.88,5.65,4.85,1.38,silt,inland,1.91
25.71,1177.2,58.18,197.72,91.15,18.91,7.26,2.53,0.1,peat,inland,2.55
18.88,1205.11,33.3,257.65,79.96,54.31,8.41,2.58,0.82,loam,hilly,1.62
26.43,1578.16,83.19,202.11,86.66,31.76,8.22,1.91,1.05,sandy,riverine,2.11
24.21,935.56,64.41,289.11,29.05,43.91,6.47,3.31,1.36,clay,inland,2.08
23.63,1474.26,70.73,198.42,16.45,29.95,7.43,3.86,0.7,silt,riverine,1.34
28.24,1964.93,84.55,252.7,43.72,28.34,5.26,5.15,1.77,loam,coastal,1.59
31.73,2330.34,100.0,222.88,43.9,46.76,5.27,3.69,2.65,loam,tropical,2.21
32.11,721.49,82.17,146.14,50.24,30.68,7.06,3.97,1.37,silt,riverine,1.36
21.27,2195.02,65.26,226.68,107.06,20.98,6.4,3.17,0.1,chalk,hilly,3.24
28.17,393.37,64.85,211.9,56.87,24.09,7.5,4.59,1.93,silt,inland,1.6
21.32,1899.64,66.89,174.91,53.5,39.0,4.87,4.77,2.07,clay,hilly,1.98
34.83,313.26,36.36,360.01,55.85,28.75,5.42,3.95,1.66,clay,arid,1.1
26.98,1674.21,57.48,244.56,49.34,20.39,6.62,2.38,0.83,loam,hilly,1.46
35.43,1961.95,93.18,173.62,43.85,32.62,6.29,2.63,0.85,sandy,riverine,1.6
12.66,2154.13,67.8,249.58,40.19,41.17,5.98,4.66,1.28,peat,hilly,2.06
19.41,1543.76,76.19,189.63,53.52,45.55,7.49,2.99,0.78,clay,hilly,1.9
27.69,743.52,49.01,372.41,84.82,56.11,5.87,2.03,0.44,sandy,inland,2.06
25.03,1643.41,64.3,191.59,40.94,11.77,7.1,0.77,1.15,silt,hilly,1.02
19.66,1827.26,81.27,221.88,87.13,39.57,7.54,3.82,2.11,loam,riverine,2.4
32.09,1735.92,94.39,262.22,38.16,11.48,4.5,4.29,1.38,chalk,tropical,1.39
21.39,1078.92,53.39,173.72,44.19,39.06,7.53,3.05,0.1,chalk,inland,1.41
31.68,1265.81,70.59,214.77,41.29,61.09,6.45,2.9,1.06,silt,coastal,1.62
38.98,245.41,19.7,275.23,72.62,33.87,8.5,4.08,1.45,sandy,arid,1.84
26.8,1647.55,79.54,248.07,34.49,42.78,7.42,3.68,0.1,loam,coastal,1.72
25.78,815.01,58.53,202.04,100.38,17.51,4.5,2.04,2.1,silt,inland,2.26
24.95,1539.4,66.37,231.51,56.66,26.61,6.66,4.71,0.99,peat,coastal,1.26
32.55,181.17,46.5,294.87,63.29,21.84,7.34,2.34,1.02,silt,arid,1.29
27.29,1593.78,70.89,222.7,62.74,48.32,6.42,4.13,1.37,peat,riverine,1.71
26.45,1935.0,66.74,187.47,69.16,31.6,6.5,5.54,0.72,chalk,riverine,2.24
24.04,1033.23,55.82,162.53,86.45,57.19,7.3,1.4,0.98,loam,hilly,2.58
26.07,2326.55,64.77,232.83,39.41,34.8,6.24,4.22,2.03,chalk,coastal,1.31
25.01,2005.94,84.73,274.0,61.54,38.54,7.28,3.14,0.63,clay,riverine,2.59
24.85,1273.15,51.18,227.88,91.33,34.82,4.5,3.11,0.35,clay,inland,2.74
29.76,1891.3,84.65,303.89,63.48,40.74,7.32,5.16,1.49,loam,tropical,1.62
30.51,365.86,39.7,356.01,58.94,55.86,7.14,4.57,1.37,sandy,arid,2.1
31.86,1896.19,65.55,239.24,89.98,18.47,6.46,4.1,1.21,sandy,coastal,2.45
24.91,2639.68,96.68,252.43,28.48,42.17,6.66,3.84,1.5,silt,tropical,1.92
35.48,277.69,31.44,284.86,91.09,36.61,6.36,2.58,1.85,clay,arid,1.71
25.8,1929.39,87.76,204.34,95.29,58.69,5.18,3.67,1.87,peat,coastal,3.47
24.76,940.56,64.0,188.3,33.61,26.06,4.66,4.32,0.58,clay,inland,0.93
29.58,1654.18,82.03,270.81,75.97,28.94,5.06,3.02,0.72,loam,tropical,2.24
30.26,1596.26,80.22,190.91,48.94,41.0,6.17,3.38,1.08,chalk,riverine,2.69
31.35,816.18,81.54,203.42,51.65,35.95,6.9,4.31,0.87,loam,tropical,2.03
26.64,1706.32,73.46,147.96,70.47,47.55,6.64,2.88,0.69,clay,coastal,2.23
28.17,1020.63,66.29,210.37,71.33,21.44,8.15,4.15,1.38,clay,coastal,1.64
21.68,451.93,52.88,301.25,59.24,41.0,5.75,4.11,1.47,silt,inland,2.58
23.49,361.87,56.26,234.42,74.26,58.22,4.8,6.96,1.77,sandy,inland,2.3
20.71,1493.53,77.12,175.15,38.26,37.99,7.22,3.33,0.62,clay,hilly,1.52
27.08,1656.73,78.75,225.42,45.55,13.4,6.08,6.2,1.87,sandy,coastal,1.53
20.52,1396.85,60.52,271.08,94.66,44.74,6.53,4.25,0.89,loam,inland,3.05
25.89,2011.61,80.8,236.25,65.62,24.31,6.85,4.82,1.54,peat,coastal,2.43
20.58,581.11,56.49,259.76,18.55,39.62,6.09,1.95,0.81,loam,inland,1.13
38.34,286.02,47.35,345.35,50.34,43.25,6.7,4.41,2.15,clay,arid,1.31
23.39,779.49,80.26,293.0,119.17,22.86,8.11,5.51,2.19,peat,inland,2.54
28.81,1258.05,45.5,295.89,77.22,63.3,7.13,2.72,1.42,clay,inland,2.5
33.91,128.12,27.7,304.32,53.34,18.62,7.11,2.44,0.85,clay,arid,1.25
33.43,327.96,44.96,296.85,64.06,31.48,7.5,4.18,1.27,silt,arid,1.9
26.16,1735.28,76.71,184.55,47.51,15.66,6.59,5.38,1.19,sandy,riverine,2.07
15.7,1954.84,95.54,176.6,74.73,27.06,6.66,4.21,0.1,peat,hilly,3.06
22.17,956.65,57.43,251.85,31.14,25.72,5.86,4.8,1.1,clay,inland,1.06
38.74,402.5,40.17,292.79,65.57,20.88,6.22,5.16,0.83,chalk,arid,1.75
15.38,1746.29,50.44,188.94,51.44,32.47,7.55,3.88,0.77,loam,hilly,1.87
27.58,1641.41,64.71,188.26,78.97,38.55,4.65,3.36,1.37,silt,hilly,3.17
19.78,1539.93,68.93,228.77,65.37,30.4,6.74,4.16,1.45,loam,coastal,1.57
37.8,250.61,25.96,331.58,51.47,40.7,7.25,4.39,2.02,sandy,arid,1.98
28.97,1864.47,77.75,280.69,47.98,34.35,6.71,2.73,0.46,chalk,tropical,2.22
41.66,274.03,29.03,289.45,46.17,48.42,7.72,5.06,1.02,chalk,arid,1.41
36.75,335.84,25.48,295.45,24.55,18.55,4.5,4.25,0.81,chalk,arid,0.96
18.94,1358.15,60.35,198.59,44.85,43.21,7.76,3.13,1.85,loam,hilly,2.07
23.97,1150.97,67.77,240.85,51.0,23.3,7.12,2.55,0.11,sandy,riverine,1.58
38.12,315.98,47.37,297.05,34.72,43.07,4.98,4.44,1.58,loam,arid,1.76
31.41,336.12,36.75,249.24,68.94,38.79,4.98,3.31,1.41,clay,arid,2.03
33.89,2351.31,67.39,207.83,83.0,32.35,6.22,6.05,1.44,chalk,riverine,3.0
17.11,2210.75,76.02,218.16,72.65,22.59,4.7,4.87,1.2,sandy,hilly,2.74
16.03,1749.38,82.72,185.46,47.81,38.56,5.45,3.51,1.89,loam,hilly,1.65
26.85,1862.27,77.64,242.34,72.44,28.11,5.86,3.6,0.4,clay,coastal,1.55
29.33,1459.67,61.2,237.87,94.56,53.98,6.96,3.93,0.84,clay,coastal,2.09
32.98,218.62,40.73,278.6,83.48,22.0,8.05,2.39,0.1,loam,arid,2.04
31.25,194.96,53.62,377.24,69.38,29.95,5.69,3.06,0.67,chalk,arid,2.0
26.62,1645.27,64.34,177.89,79.84,50.55,6.58,2.73,1.31,loam,riverine,2.34
29.16,918.63,59.89,255.56,27.97,26.75,8.5,4.1,1.32,sandy,inland,1.07
23.9,2411.83,78.13,216.32,72.75,23.22,7.39,2.85,1.44,loam,tropical,3.15
22.35,700.79,65.39,229.4,54.27,8.57,6.12,3.99,2.19,loam,inland,2.13
24.51,884.66,24.72,298.37,61.96,51.88,5.96,4.93,1.45,clay,inland,1.52
33.77,180.96,49.87,257.17,40.64,15.96,7.97,5.94,1.46,clay,arid,0.55
11.61,1589.02,56.17,226.87,67.56,60.49,5.16,4.96,0.46,peat,hilly,2.22
26.68,1794.07,54.56,215.89,23.09,45.18,6.37,3.31,1.1,silt,hilly,0.85
28.22,1681.81,71.69,241.8,108.48,18.41,6.23,4.52,1.31,peat,tropical,2.21
15.57,1187.25,72.82,194.85,74.01,10.05,5.53,3.55,0.91,sandy,hilly,1.45
36.53,131.3,43.29,382.63,66.03,32.16,6.35,1.51,1.39,peat,arid,1.92
24.77,2165.14,83.82,171.71,49.94,55.5,5.82,3.2,1.08,silt,riverine,1.65
13.92,1329.7,74.86,181.19,80.0,24.73,7.29,5.52,1.36,loam,hilly,2.13
26.6,1748.1,84.0,210.66,65.69,43.84,7.39,2.15,1.33,peat,riverine,2.52
27.68,2360.7,66.28,224.03,33.92,49.64,7.32,3.48,1.34,peat,coastal,1.6
32.33,1860.54,72.4,226.38,29.31,5.0,6.19,3.76,2.03,peat,tropical,0.94
25.57,1464.68,71.38,174.56,72.83,32.49,7.33,3.87,0.86,peat,hilly,1.81
20.59,1089.09,88.76,235.15,78.18,40.05,4.94,2.52,1.07,loam,hilly,2.27
27.14,2057.1,79.88,221.8,82.94,36.74,6.79,3.83,2.27,silt,coastal,2.64
28.99,1150.52,39.7,207.35,69.21,18.82,5.77,3.92,2.05,peat,inland,1.67
27.59,391.24,36.91,328.77,71.44,21.7,7.55,2.79,1.0,chalk,arid,0.67
23.92,1730.07,77.89,186.85,55.57,24.21,6.61,3.4,0.33,clay,hilly,2.11
34.42,2312.52,90.7,227.64,56.63,46.01,5.9,3.45,1.22,sandy,riverine,2.4
30.8,2647.69,78.75,232.81,79.69,50.17,7.73,0.81,1.39,peat,coastal,3.19
31.49,1859.71,75.7,195.72,69.32,38.41,7.27,5.24,1.4,clay,coastal,2.6
23.62,359.19,56.41,241.71,35.86,21.36,7.72,3.1,0.82,peat,inland,0.5
26.21,1917.51,69.7,174.89,37.23,14.53,5.93,3.68,1.27,sandy,riverine,2.26
25.75,811.39,83.14,172.25,84.55,14.81,6.38,4.15,1.51,loam,riverine,2.13
17.49,1546.15,68.71,211.68,78.17,34.79,6.75,3.87,0.94,peat,hilly,2.01
24.81,310.87,44.35,226.73,64.9,44.15,6.47,3.88,0.91,peat,inland,2.91
33.33,1599.22,78.83,295.58,90.63,36.25,8.17,5.38,1.26,loam,tropical,2.6
27.38,1790.87,64.22,260.77,79.48,33.88,8.09,5.05,1.49,clay,coastal,2.16
39.24,104.68,39.4,351.78,70.6,23.26,6.4,1.18,1.26,chalk,arid,1.76
32.1,1896.7,72.51,197.42,66.57,29.94,5.67,4.41,2.6,silt,coastal,2.58
24.49,908.44,53.78,282.77,77.92,40.04,5.62,1.88,1.23,silt,inland,2.02
29.1,251.82,19.15,288.24,73.67,41.38,6.07,3.87,1.11,loam,arid,1.13
38.86,275.03,33.39,256.61,16.29,52.38,5.84,2.5,1.38,chalk,arid,0.5
32.7,2363.66,68.38,228.32,62.64,40.66,6.74,6.39,1.06,sandy,coastal,3.41
33.74,321.49,23.15,306.0,41.01,28.06,8.23,2.0,1.22,clay,arid,1.06
14.31,1836.73,71.31,222.63,13.39,26.37,5.89,3.38,1.4,clay,hilly,1.63
29.33,1999.05,66.74,228.59,44.37,20.98,5.22,4.34,0.97,chalk,coastal,2.63
34.39,659.15,66.57,269.27,84.17,48.7,6.61,3.19,1.3,chalk,inland,2.2
24.4,1736.15,82.54,246.41,37.61,5.0,5.98,4.53,2.06,loam,tropical,2.04
21.23,1026.3,55.48,272.21,96.41,37.76,5.26,3.18,0.86,silt,inland,1.57
18.9,1937.69,80.49,173.35,73.96,22.56,6.53,1.79,0.79,silt,hilly,2.34
27.72,1676.9,78.51,146.4,58.88,30.67,7.25,4.73,1.21,peat,tropical,2.43
25.46,1337.81,73.65,186.52,53.49,62.06,5.57,3.58,1.63,loam,tropical,2.28
25.53,1652.52,82.4,236.38,54.93,27.92,6.28,5.35,1.02,chalk,riverine,2.36
23.78,1509.3,51.2,195.52,64.27,26.5,6.77,3.51,1.91,sandy,inland,1.86
28.91,1468.58,87.68,216.98,54.31,37.68,7.09,3.02,2.13,chalk,coastal,1.45
25.22,2228.57,82.37,253.47,31.27,25.65,5.91,3.52,0.86,loam,coastal,1.57
33.98,2067.72,75.62,205.98,70.12,19.07,5.63,3.03,0.24,silt,tropical,2.14
31.12,893.66,89.54,340.0,66.82,31.28,7.82,4.99,0.49,sandy,inland,2.06
24.57,622.25,66.47,284.46,33.64,25.42,4.5,2.25,1.13,clay,inland,1.61
28.04,1746.99,80.07,248.78,62.09,46.07,4.5,3.3,1.06,sandy,coastal,1.99
22.01,1731.43,79.65,240.41,56.86,32.55,6.97,3.65,1.54,loam,riverine,1.65
15.53,1353.08,86.01,165.54,67.39,49.13,5.99,1.64,1.1,clay,hilly,1.77
33.24,2010.33,71.71,204.39,74.07,23.78,6.31,4.27,0.86,clay,coastal,2.24
24.12,2032.92,92.23,254.93,22.93,19.84,7.61,2.38,2.17,sandy,coastal,2.09
24.67,2063.15,60.23,175.83,61.36,29.05,6.23,4.83,1.14,loam,hilly,2.23
27.8,2254.52,82.97,258.13,31.36,28.4,6.09,4.02,0.91,chalk,coastal,1.8
27.23,1611.41,77.93,244.36,23.88,35.49,8.48,2.37,2.31,chalk,tropical,1.48
28.61,2439.08,83.34,241.73,30.1,19.58,6.43,4.46,1.36,sandy,tropical,2.02
28.39,2099.45,73.38,274.17,117.38,48.4,7.51,0.5,1.24,chalk,tropical,3.6
35.11,1368.67,91.72,242.91,35.67,38.19,5.3,4.17,1.4,loam,riverine,0.74
27.44,2189.87,73.42,265.16,47.4,38.83,5.58,1.75,0.58,clay,tropical,1.94
30.95,2792.91,82.94,240.12,21.92,53.47,5.59,2.03,1.63,peat,riverine,2.13
32.58,1406.22,100.0,317.07,84.43,47.13,5.16,3.21,0.65,chalk,tropical,2.66
23.94,1051.92,42.03,296.67,39.99,32.39,5.9,1.73,1.16,chalk,inland,1.63
27.34,691.6,46.63,324.05,29.19,33.85,7.16,2.13,0.47,chalk,inland,0.76
26.11,1819.53,71.7,168.56,47.54,29.78,7.29,4.43,1.15,silt,hilly,1.93
27.36,2010.53,71.16,190.56,69.85,45.79,4.9,2.4,1.66,clay,riverine,2.21
36.04,250.24,44.22,317.01,70.08,41.25,6.28,3.6,2.03,peat,arid,1.65
28.08,1891.89,72.56,250.57,48.32,34.66,6.09,2.97,0.93,silt,tropical,2.03
33.57,98.73,52.96,311.5,48.72,38.26,7.52,4.91,0.97,chalk,arid,1.31
24.01,202.27,42.36,304.88,89.92,18.21,5.43,4.08,0.71,peat,arid,1.7
30.81,2578.69,91.24,220.1,84.57,31.26,6.89,1.85,1.77,sandy,tropical,1.86
26.07,1132.11,73.75,275.45,25.48,23.79,7.03,2.85,1.3,loam,coastal,1.64
18.45,1590.03,57.75,181.98,54.17,37.4,6.78,3.38,1.63,peat,hilly,1.94
21.93,1477.5,79.77,232.16,87.98,46.02,5.96,5.37,0.1,peat,riverine,2.26
38.63,234.57,23.29,294.62,37.84,48.23,7.86,3.11,0.84,clay,arid,1.75
27.54,2030.12,74.33,212.38,102.25,51.47,6.88,2.48,0.35,loam,coastal,3.65
26.65,1790.8,63.28,217.97,84.2,42.34,5.91,3.83,1.85,clay,coastal,2.55
26.14,1586.67,79.07,300.68,50.36,29.96,6.01,4.13,1.26,peat,tropical,2.79
21.51,1915.57,62.33,229.51,30.01,39.68,5.2,4.59,1.67,sandy,hilly,1.4
30.92,1752.62,80.44,205.69,54.29,30.85,6.98,4.25,1.46,chalk,tropical,2.51
19.33,1604.8,74.92,220.22,45.11,39.96,6.36,3.09,1.37,loam,hilly,1.34
34.84,1845.16,84.55,240.84,53.85,49.02,7.56,3.68,1.11,sandy,tropical,2.04
24.53,1784.57,67.91,205.71,36.09,48.51,7.35,1.94,0.62,peat,hilly,1.72
28.62,802.32,52.0,295.6,38.32,30.39,6.41,4.75,0.14,chalk,inland,0.67
28.97,1481.66,72.48,274.9,75.98,48.93,6.38,3.29,0.51,sandy,coastal,2.36
32.5,2364.42,79.62,194.15,78.39,20.4,6.38,6.15,0.91,clay,riverine,2.52
